CWE190_Integer_Overflow_s01

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE190_Integer_Overflow__char_max_multiply_22a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_52a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_51a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_01.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_41.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_15.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_02.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_04.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_44.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_multiply_45.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_square_82a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_73a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_32.c,Memory leak,Dead initialization,Fail
CWE190_Integer_Overflow__char_fscanf_multiply_06.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_18.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_41.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_22a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_68a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_multiply_06.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_67a.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_12.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_add_01.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__int64_t_fscanf_add_31.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_multiply_45.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_max_add_73a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_square_12.c,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_rand_square_73a.cpp,Memory leak,Dead assignment,Fail
CWE190_Integer_Overflow__char_fscanf_add_03.c,Memory leak,Dead assignment,Fail
