CWE126_Buffer_Overread_s01

Total files, 960

Files not reported, 720

Total OKs, 0, 0%
Total Fails, 240, 25%

File, Expected Bugs, Found Bugs, Bug was found?
CWE126_Buffer_Overread__CWE129_large_15.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memcpy_14.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__char_declare_loop_14.c,Memory leak,Dereference of undefined pointer value,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_22a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_51a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_18.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_45.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_53a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_51a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_alloca_loop_14.c,Memory leak,Dereference of undefined pointer value,Fail
CWE126_Buffer_Overread__CWE129_fscanf_73a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_82a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_18.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_81a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_68a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memcpy_11.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_rand_67a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_52a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_03.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_02.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memcpy_05.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_32.c,Memory leak,Dead initialization,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_06.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_02.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_66a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_alloca_memmove_33.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_12.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_21.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memcpy_33.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_44.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_44.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_41.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_loop_11.c,Memory leak,Dereference of undefined pointer value,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_16.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_51a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_68a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memmove_10.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_fgets_16.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_31.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_81a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_41.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fscanf_72a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_21.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_34.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_02.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_74a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_02.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_loop_32.c,Memory leak,Dead initialization;Assigned value is garbage or undefined,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_21.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_65a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_22a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_18.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_large_72a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_06.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memmove_11.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_fscanf_06.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_31.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_listen_socket_72a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_connect_socket_54a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_declare_memcpy_09.c,Memory leak,Uninitialized argument value,Fail
CWE126_Buffer_Overread__CWE129_fscanf_03.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_fgets_73a.cpp,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__char_alloca_loop_32.c,Memory leak,Dead initialization;Assigned value is garbage or undefined,Fail
CWE126_Buffer_Overread__CWE129_rand_54a.c,Memory leak,Dead assignment,Fail
CWE126_Buffer_Overread__CWE129_rand_04.c,Memory leak,Dead assignment,Fail
