CWE369_Divide_by_Zero_s01

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE369_Divide_by_Zero__int_fscanf_divide_51a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_zero_06.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_53a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_54a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fgets_52a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fgets_22a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_45.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fscanf_divide_66a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_zero_03.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_divide_02.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_modulo_52a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_41.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_21.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fscanf_15.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_03.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_fgets_divide_82a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_modulo_16.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fgets_18.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_fgets_72a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_03.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_74a.cpp,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__int_connect_socket_modulo_22a.c,Division by zero,Dead assignment,Fail
CWE369_Divide_by_Zero__float_rand_32.c,Division by zero,Dead initialization,Fail
