CWE401_Memory_Leak_s01

Total files, 916

Files not reported, 470

Total OKs, 333, 36.353711790393%
Total Fails, 113, 12.3362445414847%

File, Expected Bugs, Found Bugs, Bug was found?
CWE401_Memory_Leak__int_realloc_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_malloc_42.c,Memory leak,Dead assignment;Return of address to stack-allocated memory;Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_realloc_43.cpp,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_calloc_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_41.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_67b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_calloc_68b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_int64_t_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_42.c,Memory leak,Return of address to stack-allocated memory;Dead assignment;Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_66b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_61b.c,Memory leak,Return of address to stack-allocated memory,Fail
CWE401_Memory_Leak__int_malloc_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_12.c,Memory leak,Bad free;Memory leak,OK
CWE401_Memory_Leak__char_malloc_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_char_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_64b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_calloc_45.c,Memory leak,Stack address stored into global variable;Dead initialization,Fail
CWE401_Memory_Leak__char_malloc_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int64_t_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_12.c,Memory leak,Bad free;Memory leak,OK
CWE401_Memory_Leak__new_array_char_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_int64_t_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_41.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_33.cpp,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int64_t_malloc_66b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_realloc_34.c,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__int_realloc_41.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_14.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_42.c,Memory leak,Memory leak;Return of address to stack-allocated memory;Dead assignment,OK
CWE401_Memory_Leak__char_realloc_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_63b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_realloc_61a.c,Memory leak,Dead assignment,Fail
CWE401_Memory_Leak__int_calloc_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_68b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_calloc_12.c,Memory leak,Bad free;Memory leak,OK
CWE401_Memory_Leak__int_calloc_68b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_malloc_34.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__char_malloc_08.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_41.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_14.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__new_array_char_64b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_02.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_61b.c,Memory leak,Return of address to stack-allocated memory,Fail
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_14.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_43.cpp,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int64_t_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_63b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_calloc_08.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_int_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_int_15.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_16.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_44.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_42.c,Memory leak,Memory leak;Dead assignment;Return of address to stack-allocated memory,OK
CWE401_Memory_Leak__char_realloc_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__new_array_char_45.cpp,Memory leak,Stack address stored into global variable;Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_31.c,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__char_calloc_18.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_11.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_63b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_realloc_34.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int_realloc_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_33.cpp,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__malloc_realloc_twoIntsStruct_17.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_calloc_32.c,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_09.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_03.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_73b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_calloc_32.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int_realloc_05.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_06.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_67b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_malloc_34.c,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__int_malloc_01.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__new_array_char_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_calloc_72b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__char_malloc_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_14.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_45.c,Memory leak,Dead initialization;Stack address stored into global variable,Fail
CWE401_Memory_Leak__char_realloc_13.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_malloc_45.c,Memory leak,Dead initialization;Stack address stored into global variable,Fail
CWE401_Memory_Leak__char_realloc_31.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int_malloc_41.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_malloc_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_malloc_63b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int64_t_calloc_74b.cpp,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__int_calloc_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_61b.c,Memory leak,Return of address to stack-allocated memory,Fail
CWE401_Memory_Leak__char_calloc_10.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_calloc_31.c,Memory leak,Memory leak;Dead initialization,OK
CWE401_Memory_Leak__int_calloc_12.c,Memory leak,Bad free;Memory leak,OK
CWE401_Memory_Leak__char_realloc_43.cpp,Memory leak,Memory leak,OK
CWE401_Memory_Leak__malloc_realloc_struct_twoIntsStruct_04.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int_realloc_63b.c,Memory leak,Dead initialization,Fail
CWE401_Memory_Leak__malloc_realloc_int64_t_14.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__char_realloc_34.c,Memory leak,Dead initialization;Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_07.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_calloc_41.c,Memory leak,Memory leak,OK
CWE401_Memory_Leak__int64_t_realloc_14.c,Memory leak,Memory leak,OK
