CWE191_Integer_Underflow_s02

Total files, 902

Files not reported, 561

Total OKs, 0, 0%
Total Fails, 341, 37.8048780487805%

File, Expected Bugs, Found Bugs, Bug was found?
CWE191_Integer_Underflow__int_connect_socket_sub_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_02.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_12.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_sub_01.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_22a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_52a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_67a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_54a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_33.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_65a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_68a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_04.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_15.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_31.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_32.c,Memory leak,Dead initialization,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_67a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_01.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_multiply_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_connect_socket_multiply_66a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_multiply_53a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fscanf_sub_74a.cpp,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_65a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_16.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_multiply_32.c,Memory leak,Dead initialization,Fail
CWE191_Integer_Underflow__int64_t_rand_sub_21.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_multiply_66a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_22a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_51a.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_03.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_45.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_min_sub_41.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_45.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_fgets_sub_34.c,Memory leak,Dead assignment,Fail
CWE191_Integer_Underflow__int_listen_socket_sub_73a.cpp,Memory leak,Dead assignment,Fail
